item_id,order_id,product_id,quantity,unit_price,discount_percent
OI003990,O000867,P0085,1,781.64,5
OI003991,O000762,P0059,3,275.52,20
OI003992,O000477,P0017,3,183.96,0
OI003993,O000871,P0490,5,17.78,5
OI003994,O000384,P0016,2,749.41,0
OI003995,O000196,P0456,3,192.54,20
OI003996,O000551,P0254,1,69.94,0
OI003997,O000147,P0231,4,884.7,0
OI003998,O000443,P0413,1,406.06,5
OI003999,O000913,P0455,1,889.29,0
OI004000,O000068,P0150,5,206.3,5
OI001693,O000301,P0447,5,659.42,5
OI003421,O000094,P0262,2,395.2,20
OI001880,O000794,P0066,3,765.41,5
OI000752,O000245,P0074,4,406.62,0
OI001040,O000141,P0175,2,671.18,20
OI003756,O000433,P0475,1,579.59,0
OI001146,O000111,P0465,2,803.44,5
OI001544,O000945,P0449,1,747.58,5
OI002366,O000371,P0441,3,214.29,20
OI000917,O000937,P0493,1,974.91,0
OI003494,O000713,P0099,3,633.99,20
OI000464,O000940,P0255,4,548.07,0
OI003535,O000531,P0339,5,467.94,0
OI003311,O000685,P0387,5,560.92,20
OI001805,O000021,P0163,4,187.43,20
OI000655,O000490,P0332,1,25.77,10
OI002307,O000555,P0173,2,31.46,20
OI001142,O000311,P0193,2,645.62,5
OI003206,O000578,P0001,4,546.24,0
OI001817,O000974,P0448,1,330.1,0
OI001775,O000349,P0204,4,51.86,10
OI000990,O000779,P0180,2,589.31,10
OI003752,O000903,P0110,1,271.42,20
OI002275,O000834,P0363,3,141.02,10
OI000022,O000577,P0153,2,104.96,20
OI002212,O000178,P0285,4,208.78,0
OI000911,O000097,P0010,3,882.1,10
OI003924,O000787,P0129,4,495.51,0
OI002306,O000445,P0049,1,397.38,5
OI000134,O000181,P0439,4,452.6,0
OI003037,O000740,P0497,5,954.35,20
OI001629,O000235,P0020,1,447.11,10
OI003098,O000183,P0154,1,222.31,0
OI003808,O000914,P0409,4,884.47,20
OI001332,O000712,P0459,3,454.0,0
OI001066,O000322,P0479,3,261.98,0
OI000250,O000647,P0210,3,115.52,20
OI000641,O000112,P0456,4,153.49,20
OI003609,O000466,P0091,5,993.01,5
OI001433,O000818,P0438,1,230.82,20
OI002523,O000766,P0013,3,492.35,0
OI002985,O000619,P0121,4,648.95,10
OI002510,O000367,P0079,5,932.83,5
OI003349,O000084,P0441,2,586.22,5
OI002253,O000416,P0381,2,958.38,10
OI000446,O000641,P0202,5,939.75,0
OI002863,O000505,P0458,5,540.88,5
OI002473,O000896,P0199,3,128.25,5
OI000897,O000105,P0171,1,111.64,20
OI003024,O000133,P0190,4,594.22,10
OI002477,O000021,P0058,3,977.07,10
OI000922,O000252,P0435,2,444.72,20
OI000522,O000666,P0233,4,39.96,20
OI001893,O000866,P0395,1,309.92,10
OI002871,O000825,P0441,4,243.59,20
OI000648,O000444,P0303,4,838.62,10
OI003106,O000652,P0333,1,874.31,10
OI002021,O000440,P0095,3,473.64,20
OI000739,O000393,P0494,3,180.06,0
OI002216,O000906,P0306,1,666.25,5
OI003528,O000356,P0143,3,218.5,0
OI000357,O000994,P0362,4,563.43,20
OI000656,O000332,P0361,4,859.34,0
OI003666,O000901,P0407,1,266.03,10
OI002346,O000821,P0280,1,529.43,20
OI000483,O000242,P0378,2,801.57,20
OI003368,O000779,P0135,2,209.0,10
OI001588,O000536,P0472,3,601.07,5
OI001426,O000529,P0243,3,765.51,20
OI002672,O000977,P0494,4,276.94,20
OI000196,O000023,P0284,5,149.96,0
OI001223,O000313,P0424,2,849.59,5
OI003994,O000384,P0016,2,749.41,0
OI003164,O000026,P0336,5,70.17,0
OI003347,O000460,P0068,1,686.95,5
OI001759,O000238,P0091,4,956.75,0
OI000244,O000089,P0358,5,434.67,20
OI000514,O000104,P0067,1,476.03,0
OI003402,O000881,P0205,3,412.67,5
OI001764,O000843,P0201,4,430.95,10
OI002944,O000600,P0330,4,158.21,0
OI001720,O000032,P0086,1,424.44,20
OI001854,O000921,P0425,2,46.36,20
OI001619,O000129,P0090,2,358.35,10
OI002646,O000832,P0278,1,271.64,5
OI001357,O000143,P0074,1,432.13,20
OI003376,O000551,P0256,3,798.11,20
OI000704,O000426,P0156,4,988.5,10
OI001859,O000974,P0072,4,590.95,10
OI000681,O000934,P0490,2,622.44,5
OI002265,O000404,P0493,3,299.43,0
OI002640,O000162,P0119,1,283.75,0
OI001245,O000831,P0417,1,399.86,20
OI001458,O000848,P0211,3,358.69,20
OI000842,O000094,P0003,3,509.5,20
OI002409,O000733,P0339,4,20.46,10
OI002004,O000646,P0231,3,431.04,20
OI001085,O000626,P0483,1,504.8,10
OI002554,O000510,P0238,2,926.79,10
OI003068,O000301,P0460,1,92.67,20
